city_name,city_latitude,city_longitude
Broadview Estates, 35.241780, -82.721510
Broadway, 35.457930, -79.053080
Broadway, 34.306000, -78.859750
Brock Island, 36.111550, -75.854630
Brocks, 34.916830, -77.525240
Brogden, 35.292660, -78.034430
Brogden, 35.430720, -78.248050
Brook Cove, 36.286530, -80.189490
Brook Green, 35.598770, -77.356350
Brook Hollow, 36.062360, -80.327000
Brook Hollow, 36.077920, -79.285570
Brook Valley, 35.587660, -77.325520
Brook Valley Trailer Park, 35.969600, -77.873040
Brookdale, 35.301510, -82.454010
Brookfield, 34.276280, -77.878040
Brookfield, 35.269310, -80.893960
Brookford, 35.703190, -81.347860
Brookgreen, 35.800690, -80.868960
Brookhaven, 35.865430, -78.684170
Brookhaven, 35.443770, -79.180860
Brookhaven, 34.994870, -80.502840
Brookland Manor, 35.299840, -82.447620
Brooklawn Park, 35.525390, -82.540960
Brookmeade, 35.802640, -80.812570
Brookridge Terrace, 36.279320, -76.220770
Brooks, 35.245160, -77.609970
Brooks Crossroads, 36.120130, -80.773120
Brooksdale, 36.374310, -78.980570
Brookside Manor, 35.741550, -77.939710
Brookston, 36.366530, -78.340550
Brookstone, 35.787370, -78.866400
Brookview Estates, 34.767390, -77.439690
Brookwood, 36.213190, -81.135360
Brookwood, 36.126530, -80.229490
Brookwood, 35.478490, -79.202240
Brookwood Gardens, 36.109860, -79.808370
Brookwood Subdivision, 36.100410, -79.456130
Brown Island, 34.995370, -83.787120
Brown Mountain, 36.448560, -80.364050
Brown Mountain Beach, 35.907910, -81.726490
Brown Town, 34.346560, -77.734700
Brown Town, 35.253200, -81.022300
Browns Crossroads, 35.744030, -79.578640
Browns Island, 34.610160, -77.213560
Browns Island, 34.705440, -76.533810
Browns Island, 35.398230, -76.072410
Browns Summit, 36.212640, -79.713640
Browntown Crossroads, 35.377110, -77.667470
Brownwood, 36.276790, -81.554550
Bruce, 35.673220, -77.483860
Brunswick, 34.286840, -78.701130
Bryan Mobile Home Park, 34.692900, -77.492300
Bryans Mobile Home Park, 34.778600, -77.212800
Bryans Woods, 35.865690, -80.221990
Bryantown, 36.280710, -77.358860
Brynn Marr, 34.752660, -77.376070
Bryson City, 35.431270, -83.449440
Bryson Place, 35.520930, -83.419050
Buck, 36.156520, -81.226480
Buck Island, 35.697940, -76.083530
Buck Island, 33.930450, -78.051660
Buck Island, 34.221560, -78.535840
Buck Island, 36.488770, -75.971870
Buck Mobil Home Park, 35.630990, -77.351630
Buckeye Ford, 35.256500, -82.390120
Buckhead, 34.374610, -78.418060
Buckhorn Crossroads, 35.678210, -78.107490
Buckland, 36.474320, -76.761350
Bucklesberry, 35.230160, -77.720530
Buckner, 35.864000, -82.484020
Bucks Corner, 34.722380, -77.068280
Budleigh, 35.810710, -78.671120
Buena Vista, 36.441820, -77.119410
Buena Vista, 36.120710, -76.964400
Buena Vista, 35.532060, -82.527900
Buena Vista, 36.111530, -80.282270
Buena Vista Estates, 36.081250, -79.278630
Buffalo, 36.490800, -80.056910
Buffalo, 35.203700, -83.792680
Buffalo, 35.714300, -81.033970
Buffalo City, 35.842390, -75.917130
Buffalo Cove, 36.091240, -81.526770
Buffalo Island, 36.357380, -77.056630
Bug Hill, 34.078780, -78.643900
Buie, 34.736550, -79.144760
Buies Creek, 35.413220, -78.735570
Buies Neck, 34.797670, -78.894750
Buladean, 36.108450, -82.194850
Bullock, 36.491250, -78.545000
Bullocksville, 36.453200, -78.346390
Bullucks Crossroads, 35.879600, -77.740530
Bum Point Island, 36.021560, -75.699900
Bunch of Hair, 34.658220, -76.553260
Bunker Hill, 34.954880, -79.771170
Bunn, 35.960990, -78.253610
Bunnlevel, 35.309610, -78.780300
Bunyan, 35.537940, -76.975230
Burbage Crossroads, 35.450440, -76.702990
Burch, 36.275970, -80.766460
Burden, 36.159050, -77.064680
Burgaw, 34.552110, -77.926100
Burger Town, 35.049250, -84.304370
Burgess, 36.134880, -76.407160
Burke Park, 36.079300, -80.306720
Burkemont, 35.681800, -81.699540
Burlington, 36.095690, -79.437800
Burnett Fields, 35.261200, -83.541270
Burnett Siding, 35.395940, -82.938470
Burney, 34.731840, -78.717520
Burningtown, 35.231210, -83.470990
Burnsville, 35.917340, -82.300960
Burnsville, 35.112370, -80.244510
Burnt Chimney Corner, 35.207060, -82.204000
Burnt Island, 34.537110, -78.920030
Burnt Island, 36.037390, -75.701840
Burnt Mills, 36.394320, -76.264940
Burton, 36.040420, -78.818900
Burton Hills, 35.282640, -81.140080
Burtrose, 35.773760, -78.785280
Busbee, 35.498450, -82.517900
Bush Island, 34.326560, -79.021140
Bush Island, 36.281830, -75.813530
Bushy Fork, 36.307920, -79.086400
Busick, 35.769840, -82.182900
Butler Crossroads, 34.086000, -78.643900
Butler Mobile Home Community, 34.089800, -77.899000
Butlers Crossroads, 34.923220, -78.330830
Butner, 36.132090, -78.756670
Butt Mountain, 35.265950, -82.412060
Butters, 34.560450, -78.848360
Buxton, 35.267680, -75.542370
Buxton Landing, 35.271840, -75.539870
Buzzard Island, 35.109040, -80.057840
Buzzard Island, 35.147370, -80.078670
Buzzards Crossroads, 36.159600, -76.894950
Bynum, 35.774030, -79.142240
Bynum Park, 35.254610, -77.558020
Byrdville, 34.317950, -78.311110
Cabarrus, 35.237090, -80.541730
Cabes Ford, 36.079590, -79.007230
Cabin, 34.964330, -77.802480
Cade Hill, 35.027940, -78.851140
Caffys Inlet Hamlet, 36.201000, -75.764910
Cahaba, 36.040440, -77.156350
Cairo, 34.884600, -79.932840
Caison Islands, 34.108230, -78.312780
Cajahs Mountain, 35.834850, -81.541480
Cal-Vel, 36.429310, -78.969180
Calabash, 33.890730, -78.568340
Calahaln, 35.919580, -80.662840
Caldwell, 36.189860, -79.017230
Caldwell, 35.453750, -80.842850
Calico, 35.418500, -77.254680
Calico Place, 35.843740, -81.609260
California, 35.633220, -77.556640
California, 35.904340, -75.680450
California, 36.362650, -76.966900
California, 35.866780, -82.519580
Call, 36.145970, -81.077580
Callisons, 35.084330, -76.725210
Calvander, 35.942920, -79.109730
Calvert, 35.157060, -82.810690
Calvin, 35.733460, -81.730380
Calypso, 35.153780, -78.105270
Camarian Estates, 35.266510, -82.495400
Cambridge, 35.581270, -77.387470
Cambridge, 35.091830, -78.940030
Cambridge, 36.334860, -79.633080
Cambridge Forest, 35.814040, -78.781390
Camden, 36.328490, -76.171880
Camden Acres, 35.259850, -81.573980
Camelin Acres, 34.732940, -79.431710
Camelot, 35.574880, -77.331070
Camelot, 35.597890, -82.615410
Camelot, 35.358170, -82.535120
Camelot, 35.016820, -80.567570
Camelot Acres, 35.806800, -80.819240
Camelot Mobile Park, 34.208800, -77.857700
Cameron, 35.326820, -79.255300
Cameron Park, 35.786820, -78.657230
Camp Bryan, 34.845160, -76.984110
Camp Creek, 35.574580, -81.553430
Camp Don-Lee, 34.974330, -76.787710
Camp Hardee, 35.474050, -76.994670
Camp Leach, 35.460440, -76.886890
Camp Occoneechee, 35.408730, -82.208450
Camp Seagull, 34.970720, -76.799100
Camp Springs, 36.296250, -79.491690
Campbell Creek, 35.293780, -76.690760
Campbell Island, 34.119620, -77.942770
Campbells Crossroad, 35.087110, -79.231140
Campcall, 35.382350, -81.618430
Cana, 35.974300, -80.577280
Canaan, 35.163150, -82.996250
Canaan Park, 36.276250, -79.785030
Candero, 35.868210, -78.739170
Candler, 35.536500, -82.692910
Candler Heights, 35.540110, -82.706240
Candlewick Estates, 35.601550, -77.465250
Candlewood, 35.252920, -80.734240
Candor, 35.295140, -79.745320
Cane, 35.905110, -82.386240
Cane Brake, 35.065940, -82.890140
Cane Islands, 35.923440, -82.867640
Cane River, 35.914560, -82.391240
Cannon Crossroads, 35.551830, -77.383580
Cannon Crossroads, 35.418470, -80.745350
Cannon Ferry, 36.270430, -76.672170
Cannon Woods, 35.367340, -82.479840
Cansellers, 35.469860, -81.117860
Canterbury, 35.546830, -77.383020
Canto, 35.701490, -82.759020
Canton, 35.532880, -82.837360
Cape Carteret, 34.691550, -77.063000
Cape Colony, 36.019610, -76.581610
Cape Fear, 35.425160, -78.814740
Cape Lookout, 34.605440, -76.536310
Capella, 36.361800, -80.316440
Capels Mill, 35.155980, -79.796160
Capelsie, 35.319310, -79.870880
Capernium, 36.054300, -80.416720
Caraleigh, 35.760710, -78.649170
Carbonton, 35.520430, -79.348910
Carbonton Heights, 35.484040, -79.213360
Cardinal Village, 34.796270, -77.423020
Carlos, 35.209610, -78.771690
Carlton Acres, 35.882920, -79.079460
Carmel, 35.100420, -80.837290
Carmel Commons, 35.078200, -80.851740
Carmel Park, 35.148200, -80.799520
Carmel Village, 34.962930, -80.568120
Carmel Woods, 35.128200, -80.813130
Carmen, 36.004830, -82.640970
Carmur, 35.552390, -76.189920
Caroleen, 35.280960, -81.796210
Carolina, 35.388470, -81.371470
Carolina, 36.131800, -79.412520
Carolina Beach, 34.035170, -77.893600
Carolina City, 34.724880, -76.739660
Carolina Country, 34.766830, -77.329680
Carolina Dunes, 36.191000, -75.760460
Carolina Forest, 35.361810, -80.051720
Carolina Heights, 35.593770, -77.391350
Carolina Mountains, 35.449560, -82.172060
Carolina Park, 34.767660, -79.479210
Carolina Pines, 35.748490, -78.658060
Carolina Pines, 34.964880, -76.933550
Carolina Pines, 35.802640, -80.321160
Carolina Shores, 33.901010, -78.580570
Carolina Shores, 36.104330, -76.242710
Carolina Trace, 35.413210, -79.111410
Carolina Village, 35.340120, -82.444010
Carolina Village Mobile Home Park, 36.533800, -76.247600
Carolwoods, 35.966250, -79.039730
Carosel Apartments, 35.292630, -81.554810
Carova, 36.545400, -75.872200
Carpenter, 35.820700, -78.871670
Carpenter Bottom, 36.082630, -81.996230
Carr, 36.211530, -79.220020
Carrboro, 35.910140, -79.075290
Carriage Hills, 36.098750, -79.866420
Carrington Woods, 35.789600, -78.487500
Carrol C Mobile Home Park, 34.291400, -77.925600
Carroll, 34.952110, -78.076100
Carrot Island, 34.706270, -76.636320
Carson Mill, 35.402320, -83.531000
Carter, 36.357380, -76.684400
Carters Grove, 36.454580, -79.731700
Cartersville, 34.773220, -77.919430
Carthage, 35.345990, -79.416970
Carver Heights, 35.366000, -78.001100
Carvers, 34.461000, -78.413620
Cary, 35.791540, -78.781120
Casa Linda Estates, 35.261250, -80.691460
Casablanca, 35.137380, -78.970580
Casar, 35.512350, -81.617320
Cascades, 36.125700, -79.041400
Casey Island, 35.077390, -76.067680
Caseys Trailer Lodge, 35.359500, -77.989100
Cash Corner Number 2, 35.001550, -76.791600
Cashiers, 35.105650, -83.096530
Cason Old Field, 34.838490, -80.093950
Castalia, 36.081820, -78.057490
Castle Hayne, 34.355720, -77.899990
Castle Oaks, 35.288500, -77.666360
Castlebrook Estates, 35.814040, -78.555280
Castlehaven, 35.526550, -78.352220
Castleton Gardens, 35.179870, -80.780350
Castoria, 35.536550, -77.674420
Casville, 36.390140, -79.504190
Caswell Beach, 33.896010, -78.051100
Cat Island, 35.638510, -75.482380
Cat Island, 34.686270, -76.970780
Cat Island, 36.257940, -75.855190
Cat Square, 35.540130, -81.410640
Cataloochee, 35.640100, -83.080140
Catawba, 35.707360, -81.075630
Catawba Colony, 35.230140, -80.995630
Catawba Heights, 35.700140, -80.483950
Catawba Heights, 35.274580, -81.027850
Cates, 36.295140, -78.986950
Catfish, 35.755130, -81.117860
Catherine Lake, 34.817660, -77.563860
Catherine Square, 34.875720, -77.790530
Catheys Creek Estates, 35.202330, -82.785960
Catilina, 36.375980, -78.812510
Cattail Creek Community, 35.845950, -82.252620
Cavalier Park, 35.748770, -77.931930
Cavalier Terrace, 35.745990, -77.931100
Cavalier Woods, 34.233500, -77.833040
Cayton, 35.263770, -76.989670
Cedar Bay, 33.945730, -78.548340
Cedar Brook, 35.223750, -80.658960
Cedar Creek, 35.778760, -78.805280
Cedar Creek, 34.956000, -78.757240
Cedar Creek, 35.721530, -79.844200
Cedar Creek, 34.813500, -77.454410
Cedar Crest, 36.061530, -79.430300
Cedar Falls, 35.752080, -79.731420
Cedar Forest Estates, 36.011530, -80.527000
Cedar Fork, 34.876830, -77.707750
Cedar Grove, 35.675690, -79.888650
Cedar Grove, 34.290450, -78.911690
Cedar Grove, 35.723470, -80.185050
Cedar Grove, 36.167640, -79.167790
Cedar Hammock, 35.665460, -75.487940
Cedar Hammock, 34.660160, -76.538260
Cedar Hill, 35.846820, -78.612220
Cedar Hill, 35.142930, -80.118110
Cedar Hill, 34.284610, -78.030550
Cedar Hill, 36.366800, -80.531170
Cedar Hill, 35.958480, -79.041400
Cedar Hills, 35.805690, -80.803680
Cedar Hills Estates, 35.854040, -78.632500
Cedar Island, 35.324610, -76.541590
Cedar Island, 35.540170, -76.641600
Cedar Island, 35.008220, -76.316030
Cedar Island, 36.399880, -75.940480
Cedar Island, 35.903230, -75.607670
Cedar Knolls, 35.399590, -80.185060
Cedar Mountain, 35.143450, -82.642900
Cedar Point, 34.687660, -77.072450
Cedar Ridge, 36.420140, -79.656980
Cedar Rock, 35.944300, -81.458150
Cedar Rock Estates, 35.962630, -81.437590
Cedar Valley, 35.902910, -81.434540
Cedar Village, 35.327090, -80.228670
Cedarcrest, 35.673190, -80.455340
Cedarville Estates, 34.751270, -76.637430
Ceffo, 36.457080, -79.046400
Celeste Hinkel, 35.757080, -80.975350
Celo, 35.855120, -82.197900
Centennial Arms, 35.276550, -77.552750
Center, 36.147640, -80.714230
Center, 35.911800, -80.619510
Center Hill, 36.215160, -76.610780
Center Pigeon, 35.506220, -82.852630
Center Road, 34.629890, -78.754190
Centerview, 35.490690, -80.618400
Centerville, 36.186260, -78.105550
Central, 35.937080, -80.966460
Central Area, 36.507080, -79.744760
Central Falls, 35.762080, -79.776140
Central Heights, 36.094300, -79.458080
Central Heights, 35.387660, -77.901650
Centurion Park, 35.383750, -80.185890
Cerro Gordo, 34.322110, -78.926420
Chad Mobile Home Park, 35.638650, -77.304510
Chadbourn, 34.322110, -78.826970
Chadwick, 34.955440, -77.241900
Chadwick Acres, 34.518780, -77.372460
Chain Shot Island, 34.989610, -76.235190
Chalybeate Springs, 35.508490, -78.813900
Channel Acres, 34.212670, -77.797480
Chanteloupe Country Estates, 35.292060, -82.458730
Chantilly, 35.213750, -80.810070
Chantilly, 36.301820, -76.170760
Chapanoke, 36.254050, -76.377440
Chapel Hill, 35.913200, -79.055840
Chapel Hill, 35.942880, -82.708750
Chapell Gardens, 36.285710, -76.251320
Charity, 34.822950, -77.945820
Charles, 35.914020, -80.872020
Charles Island, 35.940440, -76.026860
Charlesmont, 35.934300, -81.512600
Charleston, 36.120160, -77.375520
Charlotte, 35.227090, -80.843130
Charter Meadows, 36.175700, -79.007510
Charter Oaks Mobile Home Park, 34.126200, -77.902700
Chateau Woods, 35.288470, -80.896460
Chatham Circle, 35.610440, -77.361630
Cheeks, 35.599310, -79.581690
Cheeks Crossroads, 36.070420, -79.225290
Chemway, 35.272090, -80.897020
Cheoah, 35.340090, -83.747120
Cherbourg, 35.136830, -79.011700
Cherokee, 35.474270, -83.314870
Cherokee Woods, 36.107630, -81.762050
Cherry, 35.211810, -80.833130
Cherry, 35.848780, -76.421320
Cherry Crossroads, 36.048490, -77.702200
Cherry Grove, 36.307080, -79.459470
Cherry Grove, 34.238500, -78.965580
Cherry Lane, 36.442080, -81.018130
Cherry Oaks, 35.567110, -77.331070
Cherry Point Marine Base Mobile Home Park, 34.903300, -76.908000
Cherryfield, 35.173720, -82.804570
Cherryville, 35.378740, -81.378970
Chesterfield, 35.810130, -81.660930
Chesterfield Heights, 36.282930, -76.251050
Chestnut Apartments, 35.289300, -81.527310
Chestnut Dale, 36.066510, -81.979840
Chestnut Grove, 36.322640, -80.384780
Chestnut Grove, 36.503460, -81.073140
Chestnut Hill, 36.505400, -81.352320
Chestnut Hill, 35.474840, -82.342620
Chestnut Hills, 35.850980, -78.652230
Chestnut Hills, 35.050720, -78.969750
Chestnut Trails, 36.242080, -80.248380
Chicod, 35.464050, -77.274960
Chicopee Hills, 35.938200, -78.982230
Chimney Rock, 35.439290, -82.246500
China Grove, 35.569310, -80.581730
Chinquapin, 34.831000, -77.816370
Chip, 35.259870, -79.893380
Chip, 35.229330, -77.136340
Chipley Park, 35.843750, -80.903960
Chippenhaven Square, 35.866540, -78.678610
Chocowinity, 35.512660, -77.100510
Chowan, 36.266550, -76.667730
Chowan Beach, 36.417650, -76.949680
Chowan Beach, 36.214050, -76.714390
Choyce Acres, 35.849300, -80.261160
Christy Acres, 36.121800, -80.086430
Chub Lake, 36.450970, -79.002510
Church Crossroads, 35.791270, -77.183020
Church Hill, 36.479310, -78.044710
Church Island, 36.400160, -75.932980
Churchill Downs, 35.754040, -78.784730
Churchland, 35.786250, -80.417560
Cid, 35.711800, -80.106160
Cinnamon Ridge, 36.112640, -80.431720
Cinnimon Woods, 35.266510, -82.417060
Circle L Mobile Home Park, 35.084100, -77.041800
Cisco, 36.189880, -76.633840
Cityview, 36.101800, -80.204770
Clairmont, 34.232670, -77.988320
Clairmont, 35.729320, -78.843620
Clairway, 35.032390, -78.917800
Clanton Park - Roseland, 35.198290, -80.892460
Claremont, 35.262890, -82.435670
Claremont, 35.714580, -81.146190
Clarendon, 34.210170, -78.845300
Clark, 35.440380, -83.073750
Clark, 35.145990, -77.159950
Clark Field, 35.325160, -77.460240
Clark Hills, 35.941810, -79.032510
Clarks Crossroads, 34.521000, -78.556680
Clarks Island, 34.183500, -77.960820
Clarks Landing, 34.393500, -77.982210
Clarkton, 34.487390, -78.656130
Clarrissa, 36.013180, -82.117070
Clay, 36.242650, -78.587780
Claybourne, 35.748490, -78.829170
Clayroot, 35.371550, -77.248010
Clayton, 35.650710, -78.456390
Clear Creek, 35.202090, -80.600070
Clear Run, 34.756000, -78.287220
Clearwater Forest, 35.484600, -79.142800
Clegg, 35.865700, -78.849450
Clement, 35.095720, -78.628630
Clements Island, 36.497090, -77.800540
Clemmons, 36.021530, -80.382000
Clemmons Station, 35.999580, -80.380050
Clemmons West, 36.008750, -80.385330
Cleveland, 35.733200, -80.677010
Clevewood, 35.538500, -77.382740
Clewis Corner, 34.186560, -78.402230
Clifdale, 35.061550, -79.015310
Cliffside, 35.238180, -81.769820
Cliffwood, 36.140690, -80.070600
Clifton, 36.446790, -81.570940
Clifton Forge, 34.976280, -78.942250
Clifton Island, 34.152390, -78.576120
Clifton Ridge, 35.892100, -77.569420
Cliftonville, 35.822930, -77.948600
Climax, 35.912910, -79.717530
Clinchfield, 35.699010, -81.991500
Cline Street Apartments, 35.294020, -81.531480
Clingman, 36.178470, -80.927850
Clinton, 34.997950, -78.323330
Clinton, 35.756810, -80.460060
Clinton Hills, 36.052360, -79.778090
Cloaninger, 35.775690, -80.851180
Closs, 35.313220, -77.462460
Clover Fork Acres, 35.407360, -80.195610
Clover Garden, 36.188470, -79.462800
Cloverdale, 35.866520, -81.580100
Cloverdale, 35.728210, -78.619450
Cloverdale, 35.785970, -80.895630
Cloverhill Plantation, 36.013190, -81.506490
Club Creek Mobile Home Park, 34.885900, -76.769500
Club Pines, 35.566270, -77.398300
Club Pines, 35.288220, -77.599690
Club View Acres, 35.113760, -80.705900
Clubview, 35.289890, -77.596080
Clubview Acres, 35.022930, -80.587850
Clyde, 35.533440, -82.910690
Coakley, 35.922660, -77.418580
Coalville, 35.188420, -83.891010
Coastal Mobile Estates, 34.700400, -76.784100
Coastal Shores, 34.701830, -76.772160
Coats, 35.407940, -78.671960
Coats Crossroads, 35.514330, -78.543620
Cobb Town, 35.720160, -77.601080
Cobblestone, 35.789320, -78.353890
Cobbs Crossroad, 35.824320, -77.856930
Cobbs Crossroads, 35.781270, -77.604700
Coburn, 35.535110, -82.755130
Cockle Marsh Island, 34.677660, -76.505760
Cockrel Creek Island, 35.174060, -75.818500
Cockrell Beach, 35.399330, -76.626870
Cofield, 36.356540, -76.909960
Coggins Mine, 35.486810, -80.020330
Coghill, 35.594880, -77.350240
Cognac, 34.956270, -79.609770
Coinjock, 36.342940, -75.952420
Coker Hills, 35.934870, -79.035840
Cokers Crossroads, 35.406270, -77.842200
Cokesbury, 36.348760, -78.304160
Cokesbury, 35.524600, -78.908910
Cold Springs, 35.954570, -81.871220
Cold Springs, 35.415140, -80.513120
Cold Water, 35.416250, -80.549790
Coleman, 35.653450, -82.254840
Colerain, 36.201270, -76.768560
Colerain Beach, 36.196550, -76.753840
Coleridge, 35.640140, -79.615300
Colewood Acres, 35.805430, -78.571950
